order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Supplier Name,Supplier Email,Delivery Status,Stock Left,Auto Reorder,Reorder Quantity
ORD1770,2025-08-09,2025-08-14,CUST603,Sandra Cantu,Consumer,PROD3153,Notebook,Office Supplies,East,West Virginia,Lewisview,4,1797,15,1531.45,1098.44,433.01,Net Banking,Hanna-Baird,opatterson@booth.com,Cancelled,21,No,0
ORD1771,2024-08-01,2024-08-07,CUST722,Joshua Taylor,Consumer,PROD7377,Monitor,Electronics,South,Texas,Kennethborough,9,1849,20,1488.2,1062.85,425.35,Cash,Matthews-Nelson,torrespatricia@caldwell.com,Pending,17,No,0
ORD1772,2024-12-29,2025-01-03,CUST941,Karen Schroeder,Corporate,PROD4673,Bookshelf,Furniture,East,Idaho,Belindamouth,1,4257,20,3406.6,2487.07,919.53,UPI,"Hunt, Dunn and Johnston",renee81@alexander.com,Returned,41,No,0
ORD1773,2024-05-06,2024-05-13,CUST645,Erica Johnson,Home Office,PROD4875,Office Chair,Furniture,East,North Carolina,Amandatown,1,3336,15,2836.6,2281.98,554.62,UPI,Adams LLC,fmiller@garcia-thompson.org,Deivered,16,No,0
ORD1774,2025-11-06,2025-11-09,CUST111,Cameron Merritt,Corporate,PROD7487,Sugar,Grocery,West,Louisiana,Biancafort,5,3002,0,3007.0,2322.87,684.13,Net Banking,Dickson LLC,christian54@phillips.com,Returned,37,No,0
ORD1775,2025-07-14,2025-07-20,CUST975,Tara Long,Home Office,PROD7774,Rice Bag,Grocery,East,Rhode Island,Port Christophermouth,6,621,20,502.8,414.57,88.23,Net Banking,Lawrence Group,aduffy@fitzgerald.com,Deivered,33,No,0
ORD1776,2025-04-26,2025-04-30,CUST177,Amy Marshall,Corporate,PROD8915,Bookshelf,Furniture,North,Maine,East Elizabeth,6,3848,10,3469.2,2353.33,1115.87,Cash,"Madden, Marshall and Huber",jacobsbrian@foster-anderson.com,Returned,6,Yes,31
ORD1777,2024-09-01,2024-09-04,CUST301,Cheryl Dennis,Home Office,PROD3525,File Folder,Office Supplies,North,South Carolina,West Nathan,8,3233,20,2594.4,2301.2,293.2,Net Banking,Reyes-Walker,mullendavid@daniels.org,Cancelled,45,No,0
ORD1778,2024-02-20,2024-02-27,CUST819,Samantha Gonzalez,Corporate,PROD3613,Bookshelf,Furniture,South,Arizona,South Marvin,2,1130,10,1019.0,862.2,156.8,Credit Card,George Ltd,mhensley@smith-smith.biz,Cancelled,38,No,0
ORD1779,2024-05-26,2024-05-27,CUST382,Stephanie Pope,Consumer,PROD2075,Study Tale,Furniture,West,Connecticut,Grayland,3,3183,20,2549.4,2035.87,513.53,Credit Card,"Schwartz, Rice and Obrien",rodriguezmitchell@gonzalez.com,Deivered,41,No,0
ORD1780,2025-03-28,2025-04-02,CUST580,Rachael Walker,Home Office,PROD7481,Study Tale,Furniture,East,Illinois,North Markhaven,7,3906,15,3327.1,2386.28,940.82,Net Banking,"Henderson, Christian and Elliott",vanessa90@jones.com,Cancelled,28,No,0
ORD1781,2025-03-01,2025-03-04,CUST728,Debbie Clark,Home Office,PROD2970,Office Chair,Furniture,North,South Dakota,Kimton,6,458,0,464.0,316.08,147.92,Credit Card,"Knight, Owen and Stewart",bakerleslie@sloan.com,Deivered,2,Yes,25
ORD1782,2024-07-26,2024-08-01,CUST595,Margaret Wilson,Corporate,PROD8818,Sugar,Grocery,North,Texas,North Gordonton,2,4730,20,3786.0,3066.82,719.18,Credit Card,"Combs, Tyler and Baker",ricardo72@martinez-garcia.net,Cancelled,31,No,0
ORD1783,2025-10-31,2025-11-07,CUST538,Nicole Blanchard,Corporate,PROD8521,Monitor,Electronics,South,Montana,Willisville,4,2748,15,2339.8,1977.56,362.24,Credit Card,"Jones, Sullivan and Jenkins",jamessmith@jackson.com,Cancelled,2,Yes,33
ORD1784,2024-09-01,2024-09-03,CUST715,Anthony Stein,Consumer,PROD8135,Pen,Office Supplies,North,Wyoming,West Troyfurt,3,4937,20,3952.6,2892.09,1060.51,UPI,Meyers Group,yklein@lawson.com,Cancelled,1,Yes,33
ORD1785,2024-09-25,2024-09-28,CUST359,Jason Jones,Home Office,PROD7576,Mouse,Electronics,South,Colorado,Matthewshire,4,3914,0,3918.0,2760.97,1157.03,Cash,"Alvarado, Torres and Berry",pattersonzachary@trujillo.com,Cancelled,15,No,0
ORD1786,2024-12-06,2024-12-12,CUST850,Stephanie Hicks,Consumer,PROD8220,Pen,Office Supplies,East,Delaware,Aliceberg,8,4908,0,4916.0,3313.84,1602.16,Net Banking,Jefferson Ltd,mirandajustin@green.com,Returned,19,No,0
ORD1787,2024-11-20,2024-11-25,CUST575,Alex Swanson,Home Office,PROD1788,Bookshelf,Furniture,West,Wisconsin,West Ericfort,5,1772,20,1422.6,1192.21,230.39,Cash,"Callahan, Cantrell and Carter",sonya38@tran.com,Pending,42,No,0
ORD1788,2024-03-27,2024-03-29,CUST251,Johnny Osborne,Corporate,PROD1332,Snacks,Grocery,North,Arkansas,New Williamberg,9,2827,20,2270.6,1541.25,729.35,Cash,"Lee, Padilla and Bradshaw",jamiemorse@stevenson.com,Deivered,48,No,0
ORD1789,2024-08-01,2024-08-04,CUST950,Ronald Morrow,Corporate,PROD9806,Monitor,Electronics,East,Louisiana,Mclaughlinmouth,9,1227,20,990.6,645.01,345.59,Credit Card,Little LLC,tbass@smith.com,Returned,44,No,0
ORD1790,2025-07-22,2025-07-25,CUST701,Anita Graham,Consumer,PROD5538,Snacks,Grocery,North,Massachusetts,Andrewhaven,7,4189,5,3986.55,2678.81,1307.74,Net Banking,Allen LLC,danielleyates@santana-savage.com,Deivered,42,No,0
ORD1791,2025-05-26,2025-05-31,CUST136,Timothy Sullivan,Home Office,PROD6559,Bookshelf,Furniture,South,South Carolina,Port Patriciastad,9,4835,5,4602.25,3277.25,1325.0,Credit Card,Flowers-Perez,eschmidt@bruce.com,Pending,19,No,0
ORD1792,2024-08-22,2024-08-24,CUST288,Christy Martinez,Corporate,PROD8974,Snacks,Grocery,North,Indiana,East Anthonyberg,8,4990,20,4000.0,3140.74,859.26,Credit Card,Fleming and Sons,vpittman@nguyen.biz,Pending,3,Yes,34
ORD1793,2025-05-18,2025-05-19,CUST835,Michael Aguilar,Home Office,PROD4122,Sofa,Furniture,West,Hawaii,West Tanyaberg,4,148,20,122.4,102.08,20.32,UPI,"Dillon, Keith and Fischer",qpearson@davis-phillips.net,Returned,46,No,0
ORD1794,2025-07-28,2025-07-30,CUST733,Adrian Franco,Consumer,PROD4130,Sugar,Grocery,West,Mississippi,Lake Victor,4,2755,20,2208.0,1978.93,229.07,UPI,"Benson, Smith and Hamilton",mkeith@dunn.net,Returned,21,No,0
ORD1795,2025-01-08,2025-01-10,CUST847,Dennis Shannon,Home Office,PROD3998,Office Chair,Furniture,North,Nevada,East Alexa,8,671,10,611.9,506.89,105.01,UPI,Sanders Ltd,stanleyrussell@wu.info,Cancelled,17,No,0
ORD1796,2024-03-02,2024-03-06,CUST926,Andrea Torres,Home Office,PROD8273,Sugar,Grocery,East,Arkansas,Lake Lori,4,2143,10,1932.7,1558.13,374.57,Net Banking,Mccarthy PLC,joecrane@moody.org,Cancelled,21,No,0
ORD1797,2024-05-10,2024-05-16,CUST310,Benjamin Rodriguez,Consumer,PROD9858,Cooking Oil,Grocery,South,Delaware,New Melissaville,9,1971,20,1585.8,1101.91,483.89,Cash,Stewart-Williams,samantha93@jacobson-love.com,Cancelled,41,No,0
ORD1798,2025-01-02,2025-01-03,CUST855,Miss Emily Walker,Corporate,PROD3475,File Folder,Office Supplies,East,Colorado,West Jonathan,5,4274,5,4065.3,3064.96,1000.34,Cash,Nelson Inc,baldwinjeffery@brown.com,Cancelled,49,No,0
ORD1799,2024-06-03,2024-06-09,CUST170,Tracy Fischer,Corporate,PROD2540,Sofa,Furniture,South,Massachusetts,North Michaelview,3,1043,20,837.4,752.73,84.67,Credit Card,"Roberts, Guerrero and Santiago",katherinerios@bishop.net,Returned,8,Yes,43
ORD1800,2025-03-05,2025-03-06,CUST980,Timothy Nguyen,Home Office,PROD8505,Monitor,Electronics,South,Tennessee,New April,1,3827,15,3253.95,2697.62,556.33,Credit Card,"Baker, Mckee and Mccarthy",buchananwayne@vargas.net,Deivered,40,No,0
ORD1801,2025-06-28,2025-07-03,CUST829,Whitney Johnson,Corporate,PROD7429,Snacks,Grocery,North,North Carolina,Micheleburgh,7,677,0,684.0,504.43,179.57,Credit Card,Rowe-Sanchez,david43@taylor.com,Pending,4,Yes,21
ORD1802,2025-10-07,2025-10-11,CUST697,Stacy Hunt,Consumer,PROD9220,Juice Pack,Grocery,West,Mississippi,Bryantfurt,5,4040,0,4045.0,3398.64,646.36,Net Banking,"Roberts, Thomas and Liu",stephanie13@brown-shaw.info,Returned,38,No,0
ORD1803,2025-02-10,2025-02-13,CUST772,Stephanie Gray,Home Office,PROD1288,Calculator,Office Supplies,East,Indiana,Port Joshuaborough,3,1504,0,1507.0,1248.31,258.69,UPI,"Solis, Khan and Rivera",aaron91@barrera.com,Cancelled,38,No,0
ORD1804,2025-05-26,2025-06-02,CUST692,Pamela Dixon,Corporate,PROD4198,Cooking Oil,Grocery,East,New Mexico,West Emilyfort,8,2557,10,2309.3,1878.4,430.9,Net Banking,"Moon, Lawrence and Johnson",vaughnkristina@taylor.info,Returned,44,No,0
ORD1805,2025-09-24,2025-09-27,CUST864,Billy George,Home Office,PROD7049,Juice Pack,Grocery,North,Vermont,Port Reneefurt,3,1875,20,1503.0,1304.04,198.96,Credit Card,"Smith, Gray and Johnson",eric91@rich.net,Cancelled,36,No,0
ORD1806,2024-12-08,2024-12-09,CUST460,Cynthia Ali,Home Office,PROD3219,Sofa,Furniture,South,Maine,Kyliechester,1,3045,20,2437.0,1563.9,873.1,Cash,Dorsey Ltd,gloria41@proctor.biz,Deivered,47,No,0
ORD1807,2024-04-20,2024-04-27,CUST445,Mr. Stephen Thomas,Consumer,PROD8611,Rice Bag,Grocery,North,Tennessee,South Adam,5,2416,5,2300.2,1690.35,609.85,Credit Card,"Bishop, Solomon and Williams",jasonhenson@chavez.com,Returned,4,Yes,36
ORD1808,2026-01-17,2026-01-21,CUST846,Logan Wolfe,Consumer,PROD1382,Sugar,Grocery,West,Illinois,Davischester,6,1392,15,1189.2,754.88,434.32,Net Banking,"Park, Mills and Waters",debbie87@carter.com,Pending,28,No,0
ORD1809,2026-01-14,2026-01-18,CUST794,Howard Griffin,Home Office,PROD2108,Laptop,Electronics,North,Illinois,Cruzborough,4,2389,15,2034.65,1726.02,308.63,Net Banking,"Gibson, Robertson and Donovan",xandrews@preston.info,Returned,36,No,0
ORD1810,2025-06-15,2025-06-22,CUST359,Jeffery Harper,Consumer,PROD5118,Notebook,Office Supplies,East,Massachusetts,Sandersberg,2,3411,0,3413.0,2330.72,1082.28,Credit Card,"Clark, Henderson and Williams",torrescaleb@buchanan.com,Deivered,36,No,0
ORD1811,2026-02-14,2026-02-16,CUST207,Robert Lewis,Home Office,PROD3409,Office Chair,Furniture,West,Ohio,West Michaelport,3,1664,10,1500.6,1337.58,163.02,Net Banking,"Waters, King and Walker",livingstonsharon@velazquez.biz,Deivered,26,No,0
ORD1812,2024-03-13,2024-03-14,CUST537,Mary Golden,Corporate,PROD2226,Laptop,Electronics,North,New Jersey,Port Matthew,9,3994,10,3603.6,2484.3,1119.3,Net Banking,Solis PLC,freemancourtney@wilson.biz,Cancelled,16,No,0
ORD1813,2024-03-21,2024-03-23,CUST941,Kelsey Allison,Consumer,PROD5873,Sugar,Grocery,North,Michigan,West Alexandra,10,1252,5,1199.4,989.71,209.69,Net Banking,Fields Ltd,kylemadden@gibson.net,Returned,7,Yes,30
ORD1814,2024-05-01,2024-05-03,CUST293,Lisa Alexander,Corporate,PROD1023,Keyboard,Electronics,East,Nebraska,Lake Robynmouth,4,4209,15,3581.65,2417.17,1164.48,UPI,Rojas-Jenkins,dyates@lopez.com,Returned,41,No,0
ORD1815,2025-12-25,2025-12-27,CUST914,Jeremy Alexander,Consumer,PROD2492,Rice Bag,Grocery,North,Indiana,Nicholasmouth,2,1910,10,1721.0,1295.06,425.94,Credit Card,Potts-Collins,johnbarrett@price.com,Returned,9,Yes,33
ORD1816,2025-07-09,2025-07-14,CUST344,Jonathan Kramer,Consumer,PROD8526,Study Tale,Furniture,East,Illinois,Williamsfurt,8,164,5,163.8,146.75,17.05,Credit Card,Roberts PLC,kimberly56@smith-hendricks.net,Cancelled,13,No,0
ORD1817,2024-09-14,2024-09-19,CUST233,Misty Murray,Consumer,PROD2456,Mouse,Electronics,West,Maryland,West Emily,8,1019,20,823.2,565.25,257.95,Net Banking,Wang and Sons,thompsonjames@jennings-garcia.net,Pending,14,No,0
ORD1818,2024-09-25,2024-09-27,CUST881,Scott White,Home Office,PROD4174,Pen,Office Supplies,East,Washington,Moorechester,9,2877,0,2886.0,1856.4,1029.6,UPI,Walker Group,tracysmith@lee.com,Cancelled,39,No,0
ORD1819,2025-12-24,2025-12-27,CUST242,Brenda Warren,Consumer,PROD8738,Notebook,Office Supplies,East,Arkansas,Roseton,5,2753,5,2620.35,1596.77,1023.58,Net Banking,Anderson-Cordova,pearsonmichael@sanchez-alexander.com,Cancelled,3,Yes,35
ORD1820,2025-11-26,2025-12-03,CUST599,Melinda Wiley,Consumer,PROD3759,Stapler,Office Supplies,South,Delaware,Kempville,1,3318,0,3319.0,2002.91,1316.09,Credit Card,"Frye, Miller and Walsh",tammywebb@schmidt.com,Deivered,35,No,0
ORD1821,2025-10-21,2025-10-25,CUST645,Kenneth Copeland,Corporate,PROD1671,Dining Table,Furniture,East,Arizona,South Nicholasberg,2,896,5,853.2,527.16,326.04,UPI,Ward-Baxter,ajones@rodgers-nash.com,Deivered,40,No,0
ORD1822,2024-08-16,2024-08-18,CUST791,Amy Flowers,Corporate,PROD5106,Sugar,Grocery,South,New Mexico,North Elizabeth,2,3801,20,3042.8,2178.31,864.49,Net Banking,Watson Group,jennifersmith@freeman.biz,Cancelled,24,No,0
ORD1823,2024-12-19,2024-12-24,CUST176,Kristen Roberson,Home Office,PROD7470,Sugar,Grocery,North,Virginia,Tamaraview,3,1520,10,1371.0,897.89,473.11,Credit Card,Shelton and Sons,sowen@rush-gallagher.com,Pending,36,No,0
ORD1824,2025-01-12,2025-01-19,CUST405,Michael Medina,Corporate,PROD6517,Laptop,Electronics,South,Massachusetts,Christopherberg,6,4006,10,3611.4,2653.97,957.43,Cash,"Harrell, Alvarez and Newton",morsejennifer@freeman-marshall.com,Pending,34,No,0
ORD1825,2024-04-19,2024-04-20,CUST456,David Baker,Corporate,PROD7771,Notebook,Office Supplies,East,Hawaii,Lake Amandafort,5,1757,10,1586.3,1350.05,236.25,Cash,Carr-Harper,mccormickadam@brown.com,Deivered,10,No,0
ORD1826,2025-01-25,2025-01-29,CUST870,Kristy Morgan,Corporate,PROD2417,Calculator,Office Supplies,South,Massachusetts,Port Scott,10,3205,10,2894.5,1965.84,928.66,UPI,"Evans, Ortiz and Henderson",amy74@ramirez.com,Pending,1,Yes,31
ORD1827,2025-11-25,2025-11-27,CUST565,Shelly Perez,Home Office,PROD2538,Cooking Oil,Grocery,West,Colorado,New Amandamouth,8,3220,5,3067.0,2177.64,889.36,UPI,"Miller, Maldonado and Bright",butlerryan@allen-gray.net,Deivered,39,No,0
ORD1828,2025-03-21,2025-03-22,CUST548,Cassandra Fernandez,Corporate,PROD8737,Dining Table,Furniture,West,Ohio,Lake Andrewburgh,4,3019,20,2419.2,1816.69,602.51,Credit Card,Wright Inc,frank36@wright.com,Pending,27,No,0
ORD1829,2024-08-17,2024-08-21,CUST404,Nicolas Combs,Home Office,PROD8218,Office Chair,Furniture,North,Pennsylvania,Kingtown,7,1144,15,979.4,664.86,314.54,Credit Card,Reed and Sons,donna50@hayes-carter.com,Pending,3,Yes,29
ORD1830,2026-02-17,2026-02-19,CUST898,Tiffany Key,Consumer,PROD1252,Monitor,Electronics,West,Minnesota,Hardingport,4,1606,15,1369.1,990.55,378.55,Net Banking,Phillips-Marks,wlawrence@jennings.com,Pending,44,No,0
ORD1831,2025-05-18,2025-05-25,CUST306,Kenneth Cortez,Corporate,PROD3881,Calculator,Office Supplies,North,Georgia,Lake Savannahberg,10,1854,15,1585.9,1059.78,526.12,Cash,"Hancock, Burke and Oconnor",lkennedy@cohen-anderson.org,Pending,35,No,0
ORD1832,2025-07-02,2025-07-05,CUST650,Matthew Peterson,Corporate,PROD6334,Rice Bag,Grocery,East,Louisiana,Hooperland,6,959,5,917.05,638.27,278.78,UPI,"Li, Griffin and Phillips",julie62@hernandez.com,Pending,26,No,0
ORD1833,2025-04-26,2025-04-27,CUST876,Robert Figueroa,Corporate,PROD9758,Cooking Oil,Grocery,North,Pennsylvania,Lake Nichole,6,113,10,107.7,69.58,38.12,UPI,Garrett PLC,moorerichard@coleman.com,Returned,34,No,0
ORD1834,2025-09-05,2025-09-07,CUST935,Nathaniel Morris,Home Office,PROD9243,Notebook,Office Supplies,South,Nevada,West Sonyahaven,2,1410,20,1130.0,873.73,256.27,Cash,"Moore, Ross and Barnes",htate@martinez.com,Cancelled,4,Yes,34
ORD1835,2025-11-05,2025-11-12,CUST921,Nicholas Nelson,Consumer,PROD3193,Snacks,Grocery,South,Illinois,Brianborough,2,2543,15,2163.55,1333.78,829.77,Net Banking,Copeland Group,bonnie46@woods.net,Pending,47,No,0
ORD1836,2025-12-06,2025-12-07,CUST330,Bruce Shepherd,Corporate,PROD9565,Snacks,Grocery,South,California,North Richard,2,4176,10,3760.4,3226.96,533.44,UPI,Barnett PLC,angela96@gonzales-cooley.com,Pending,5,Yes,30
ORD1837,2024-08-12,2024-08-17,CUST632,Rebecca Robinson,Corporate,PROD6590,Calculator,Office Supplies,East,Oregon,Kristymouth,5,204,20,168.2,123.95,44.25,Credit Card,Warner LLC,fischerchristine@hill.net,Deivered,27,No,0
ORD1838,2024-07-20,2024-07-26,CUST401,Chad Tyler,Corporate,PROD3389,File Folder,Office Supplies,East,Illinois,Scotthaven,4,1816,20,1456.8,956.82,499.98,Credit Card,Thomas-Best,matthew54@parker.com,Pending,24,No,0
ORD1839,2025-08-31,2025-09-01,CUST937,Michael Brown,Home Office,PROD9356,Sugar,Grocery,North,Alabama,Jenningsville,4,995,5,949.25,635.66,313.59,Credit Card,Schmitt-Brown,mistylong@caldwell.com,Pending,17,No,0
ORD1840,2024-12-02,2024-12-07,CUST669,Timothy Harris,Consumer,PROD6527,Notebook,Office Supplies,East,Idaho,West Teresashire,4,1298,0,1302.0,826.88,475.12,Credit Card,Park PLC,monica89@keller.net,Pending,3,Yes,33
ORD1841,2024-09-06,2024-09-07,CUST201,Steven Schmitt,Home Office,PROD4726,Sofa,Furniture,South,Rhode Island,Thomashaven,7,4842,20,3880.6,2854.49,1026.11,Credit Card,Caldwell and Sons,henryarthur@rubio.com,Pending,18,No,0
ORD1842,2024-06-17,2024-06-19,CUST630,Marissa Jordan,Consumer,PROD9832,Cooking Oil,Grocery,South,Virginia,Normanstad,6,3229,15,2750.65,2053.73,696.92,Credit Card,Simpson and Sons,tayloradams@green.com,Pending,13,No,0
ORD1843,2024-11-18,2024-11-25,CUST503,Roger King,Corporate,PROD9916,Laptop,Electronics,North,Arizona,East Donaldland,1,1737,5,1651.15,1233.56,417.59,Credit Card,Strong LLC,linda21@hurley-wilson.com,Deivered,4,Yes,31
ORD1844,2025-12-16,2025-12-21,CUST936,Patricia Bryant,Corporate,PROD3357,Sugar,Grocery,East,Oregon,Kleinville,2,1914,20,1533.2,1001.85,531.35,Credit Card,Rodriguez-Morrison,bthompson@harrison.biz,Pending,22,No,0
ORD1845,2025-08-04,2025-08-05,CUST775,Shannon Gregory,Consumer,PROD6145,Office Chair,Furniture,East,Connecticut,Ginastad,7,3533,20,2833.4,2276.6,556.8,Cash,"Brown, Osborne and Cox",bradleycox@cummings-haynes.com,Returned,29,No,0
ORD1846,2025-09-13,2025-09-18,CUST209,James Jackson,Corporate,PROD4572,Cooking Oil,Grocery,West,Tennessee,Lake James,5,1166,0,1171.0,966.43,204.57,Net Banking,Solis LLC,cmason@tyler.net,Cancelled,1,Yes,36
ORD1847,2025-09-30,2025-10-05,CUST677,Aaron Mendez,Home Office,PROD2755,Snacks,Grocery,East,Arizona,Morenobury,1,3324,20,2660.2,1794.96,865.24,UPI,Petty Inc,travisholland@bennett.com,Cancelled,18,No,0
ORD1848,2024-09-18,2024-09-19,CUST166,William Erickson,Corporate,PROD5079,Calculator,Office Supplies,West,Michigan,South Danielle,8,1453,0,1461.0,1079.29,381.71,Cash,Davis-Edwards,bonnieruiz@kelley.biz,Returned,14,No,0
ORD1849,2024-03-07,2024-03-08,CUST483,Kathleen Rodriguez,Consumer,PROD5893,Rice Bag,Grocery,North,Indiana,Griffinbury,6,649,0,655.0,423.16,231.84,Credit Card,"Carter, Berry and Haynes",nhill@wallace.com,Pending,39,No,0
ORD1850,2024-10-26,2024-10-28,CUST557,Stanley Hanna,Corporate,PROD4213,Keyboard,Electronics,South,Louisiana,Dylanport,1,4880,20,3905.0,3404.24,500.76,Cash,Johnson-Hill,pereztiffany@rosario.biz,Pending,20,No,0
ORD1851,2024-04-24,2024-04-28,CUST423,Kathleen Mills,Consumer,PROD9344,File Folder,Office Supplies,West,Louisiana,South David,2,1370,10,1235.0,847.64,387.36,Cash,Williams-Gentry,lauren63@raymond.biz,Cancelled,38,No,0
ORD1852,2025-06-27,2025-06-29,CUST436,John Bonilla,Home Office,PROD1536,Notebook,Office Supplies,North,Montana,West Dominicmouth,6,3256,5,3099.2,2302.19,797.01,Credit Card,"Hardy, Frederick and Young",kristinmckee@barnes-morton.org,Deivered,23,No,0
ORD1853,2025-11-20,2025-11-24,CUST430,Deanna Cook,Consumer,PROD1692,Mouse,Electronics,South,Tennessee,Charleshaven,9,4441,10,4005.9,3530.99,474.91,UPI,Baker Inc,johnhutchinson@moses-quinn.org,Returned,20,No,0
ORD1854,2024-07-12,2024-07-19,CUST340,Crystal Lee,Home Office,PROD9437,File Folder,Office Supplies,East,Rhode Island,Thorntonville,1,4000,15,3401.0,2951.68,449.32,Cash,Hayes-Robinson,delacruzjean@hunter.com,Pending,34,No,0
ORD1855,2024-05-08,2024-05-15,CUST570,Angela Garcia,Corporate,PROD6101,Monitor,Electronics,North,North Carolina,Leachside,7,3295,0,3302.0,2323.51,978.49,Net Banking,Holland-Martinez,simmonsaaron@riley-davis.info,Pending,48,No,0
ORD1856,2025-02-13,2025-02-17,CUST316,Johnny Best,Consumer,PROD9193,Notebook,Office Supplies,South,Pennsylvania,South Tyler,6,4234,5,4028.3,3572.99,455.31,Net Banking,Hamilton-Lee,sanchezwilliam@mccarty-johnson.com,Cancelled,29,No,0
ORD1857,2025-06-24,2025-06-26,CUST671,Cynthia Ramirez,Corporate,PROD9718,Study Tale,Furniture,West,Maryland,Woodsfort,5,3772,5,3588.4,2882.69,705.71,Net Banking,"Harrell, Mcknight and Carter",lisahill@green.com,Cancelled,19,No,0
ORD1858,2025-08-12,2025-08-13,CUST537,Michael Moore,Consumer,PROD3320,Bookshelf,Furniture,West,Virginia,Thomasport,9,3380,0,3389.0,2699.61,689.39,Credit Card,Johnson-Anderson,riveralydia@cook.com,Cancelled,32,No,0
ORD1859,2024-02-22,2024-02-29,CUST516,Sophia James,Consumer,PROD8776,Bookshelf,Furniture,West,North Dakota,West George,4,1224,15,1044.4,815.69,228.71,UPI,Morton-Brooks,dominique39@reed-cunningham.com,Pending,21,No,0
ORD1860,2025-02-21,2025-02-24,CUST920,Theresa Keller,Home Office,PROD8259,Monitor,Electronics,East,Arizona,New Johnmouth,3,2055,5,1955.25,1309.66,645.59,Credit Card,Mcbride-Woodard,jamesjones@hernandez.net,Deivered,25,No,0
ORD1861,2024-11-07,2024-11-10,CUST117,Joshua Floyd,Home Office,PROD7873,Laptop,Electronics,South,Ohio,Lake Danielleside,2,3591,10,3233.9,2449.7,784.2,UPI,"Coffey, Rivera and Moore",josephreyes@woodard.com,Returned,47,No,0
ORD1862,2025-05-16,2025-05-23,CUST624,Rebecca Hamilton,Corporate,PROD9968,Notebook,Office Supplies,North,Oregon,Abbottmouth,8,2446,15,2087.1,1389.56,697.54,Cash,Martinez-Davenport,jeffrey29@meyer-collins.com,Cancelled,23,No,0
ORD1863,2025-02-16,2025-02-20,CUST387,Amber Reyes,Consumer,PROD2565,Keyboard,Electronics,West,Texas,Debraborough,6,1838,10,1660.2,1109.16,551.04,Net Banking,"Chang, Mooney and Hernandez",robinsonpatrick@thomas-garcia.net,Cancelled,8,Yes,38
ORD1864,2026-02-16,2026-02-19,CUST689,Elizabeth Lopez DDS,Home Office,PROD6297,Study Tale,Furniture,West,California,Antoniobury,4,2698,0,2702.0,2063.39,638.61,Cash,Nguyen Ltd,alexander14@davis.com,Returned,47,No,0
ORD1865,2025-10-01,2025-10-03,CUST753,Kevin Wilson,Home Office,PROD1301,Keyboard,Electronics,East,Iowa,Port Steven,4,2069,5,1969.55,1430.74,538.81,UPI,Snyder-Smith,kelly66@henderson-schmidt.info,Pending,20,No,0
ORD1866,2024-05-23,2024-05-28,CUST364,Jody Hansen,Home Office,PROD6207,Rice Bag,Grocery,East,Pennsylvania,Michellehaven,7,854,20,690.2,620.89,69.31,Cash,Hernandez LLC,heather49@sparks.com,Returned,30,No,0
ORD1867,2025-01-26,2025-01-30,CUST774,Dr. Stephanie Montoya,Corporate,PROD9231,Stapler,Office Supplies,South,South Dakota,West Brandon,2,2449,10,2206.1,1352.18,853.92,Net Banking,Taylor-Green,taylorgeorge@long.com,Pending,21,No,0
ORD1868,2024-06-27,2024-07-04,CUST895,Jeffrey Brooks,Corporate,PROD1099,Notebook,Office Supplies,East,Minnesota,Cisneroshaven,2,2309,0,2311.0,1612.28,698.72,Cash,"White, Page and Daniels",tanyafoster@shaw.net,Cancelled,16,No,0
ORD1869,2025-04-19,2025-04-20,CUST337,Nicole Coffey,Corporate,PROD9717,Bookshelf,Furniture,East,Montana,North Johnville,10,2387,15,2038.95,1584.2,454.75,Net Banking,Nelson-Fritz,davispenny@cox-lopez.com,Returned,24,No,0
ORD1870,2024-07-13,2024-07-15,CUST206,Cameron Hernandez,Home Office,PROD3985,Bookshelf,Furniture,West,Alabama,West Stacy,6,4424,0,4430.0,3940.61,489.39,UPI,Best-Anderson,morgan13@martinez-patterson.net,Returned,8,Yes,34
ORD1871,2025-06-09,2025-06-13,CUST687,Stephen Erickson,Home Office,PROD3446,Stapler,Office Supplies,West,Maryland,Shaneland,7,2496,0,2503.0,2034.78,468.22,UPI,"Huff, Burch and Cross",xreynolds@mccarthy.com,Cancelled,32,No,0
ORD1872,2026-01-25,2026-01-30,CUST549,Gary Carr,Home Office,PROD9942,Rice Bag,Grocery,East,Massachusetts,New Michaelbury,6,544,15,468.4,340.7,127.7,Cash,"Williams, Keller and Gonzalez",leah21@anderson.com,Cancelled,22,No,0
ORD1873,2025-01-25,2025-01-28,CUST889,Charles Ramos,Corporate,PROD9056,Pen,Office Supplies,East,Nebraska,Donaldfort,10,4196,5,3996.2,3241.81,754.39,Cash,Rodriguez and Sons,christopherwood@tyler.com,Returned,35,No,0
ORD1874,2025-11-15,2025-11-22,CUST157,Robert Bowen,Home Office,PROD7839,Keyboard,Electronics,North,Idaho,Lake Sandra,10,4194,15,3574.9,2249.48,1325.42,Credit Card,Adams LLC,cynthiaconley@frazier.biz,Pending,2,Yes,36
